Image;True Target;Predicted Target;Similarity;Euclidean Distance;Correct
10_fastcards_2453.png;There are 10 things;There are 10 things;0,22183931;1,2475261688232422;True
10_fastcards_2454.png;There are 10 things;There are 9 things;0,23517376;1,2367912530899048;False
10_fastcards_2455.png;There are 10 things;There are 9 things;0,22014472;1,248883843421936;False
10_fastcards_2456.png;There are 10 things;There are 9 things;0,21352926;1,2541695833206177;False
10_fastcards_2457.png;There are 10 things;There are 10 things;0,24054521;1,23244047164917;True
10_fastcards_2458.png;There are 10 things;There are 10 things;0,22521752;1,2448152303695679;True
10_fastcards_2459.png;There are 10 things;There are 10 things;0,22542101;1,2446519136428833;True
10_fastcards_2460.png;There are 10 things;There are 10 things;0,22576022;1,2443792819976807;True
10_fastcards_2461.png;There are 10 things;There are 9 things;0,22820766;1,2424108982086182;False
10_fastcards_2462.png;There are 10 things;There are 9 things;0,23301059;1,2385389804840088;False
10_fastcards_2463.png;There are 10 things;There are 9 things;0,24130452;1,231824278831482;False
10_fastcards_2464.png;There are 10 things;There are 8 things;0,23185426;1,2394722700119019;False
10_fastcards_2465.png;There are 10 things;There are 9 things;0,22355893;1,2461469173431396;False
10_fastcards_2466.png;There are 10 things;There are 10 things;0,23318112;1,2384014129638672;True
10_fastcards_2467.png;There are 10 things;There are 10 things;0,22829345;1,2423418760299683;True
10_fastcards_2468.png;There are 10 things;There are 10 things;0,22807853;1,242514729499817;True
10_fastcards_2469.png;There are 10 things;There are 10 things;0,21563506;1,2524895668029785;True
10_fastcards_2470.png;There are 10 things;There are 10 things;0,22388078;1,2458887100219727;True
10_fastcards_2471.png;There are 10 things;There are 10 things;0,22492178;1,2450529336929321;True
10_fastcards_2472.png;There are 10 things;There are 10 things;0,2145716;1,25333833694458;True
10_fastcards_2473.png;There are 10 things;There are 9 things;0,2174013;1,251078486442566;False
10_fastcards_2474.png;There are 10 things;There are 9 things;0,22700398;1,2433792352676392;False
10_fastcards_2475.png;There are 10 things;There are 10 things;0,21888125;1,2498949766159058;True
10_fastcards_2476.png;There are 10 things;There are 9 things;0,21549143;1,2526041269302368;False
10_fastcards_2477.png;There are 10 things;There are 10 things;0,22003843;1,2489689588546753;True
10_fastcards_2478.png;There are 10 things;There are 10 things;0,22412908;1,2456893920898438;True
10_fastcards_2479.png;There are 10 things;There are 8 things;0,226172;1,2440483570098877;False
10_fastcards_2480.png;There are 10 things;There are 8 things;0,22100177;1,248197317123413;False
10_fastcards_2481.png;There are 10 things;There are 9 things;0,21467313;1,253257393836975;False
10_fastcards_2482.png;There are 10 things;There are 8 things;0,2342978;1,2374993562698364;False
10_fastcards_2483.png;There are 10 things;There are 10 things;0,21746689;1,2510261535644531;True
10_fastcards_2484.png;There are 10 things;There are 10 things;0,2079145;1,258638620376587;True
10_fastcards_2485.png;There are 10 things;There are 10 things;0,21784607;1,2507230043411255;True
10_fastcards_2486.png;There are 10 things;There are 8 things;0,22383586;1,2459248304367065;False
10_fastcards_2487.png;There are 10 things;There are 10 things;0,23304039;1,238515019416809;True
10_fastcards_2488.png;There are 10 things;There are 10 things;0,2291949;1,241616129875183;True
10_fastcards_2489.png;There are 10 things;There are 10 things;0,21796913;1,250624656677246;True
10_fastcards_2490.png;There are 10 things;There are 10 things;0,2268755;1,2434825897216797;True
10_fastcards_2491.png;There are 10 things;There are 10 things;0,22397439;1,2458134889602661;True
10_fastcards_2492.png;There are 10 things;There are 9 things;0,2163898;1,2518866062164307;False
10_fastcards_2493.png;There are 10 things;There are 10 things;0,23177597;1,2395354509353638;True
10_fastcards_2494.png;There are 10 things;There are 10 things;0,22273369;1,2468090057373047;True
10_fastcards_2495.png;There are 10 things;There are 10 things;0,21286875;1,254696249961853;True
10_fastcards_2496.png;There are 10 things;There are 10 things;0,21822302;1,2504216432571411;True
10_fastcards_2497.png;There are 10 things;There are 8 things;0,22317475;1,246455192565918;False
10_fastcards_2498.png;There are 10 things;There are 9 things;0,23672187;1,2355388402938843;False
10_fastcards_2499.png;There are 10 things;There are 8 things;0,23206812;1,2392997741699219;False
1_dots_1050.png;There are 1 things;There are 1 things;0,24249849;1,2308546304702759;True
1_dots_1051.png;There are 1 things;There are 1 things;0,23765278;1,2347850799560547;True
1_dots_1052.png;There are 1 things;There are 1 things;0,24656945;1,227542757987976;True
1_dots_1053.png;There are 1 things;There are 1 things;0,24849477;1,22597336769104;True
1_dots_1054.png;There are 1 things;There are 1 things;0,24730879;1,2269402742385864;True
1_dots_1055.png;There are 1 things;There are 1 things;0,24634798;1,2277231216430664;True
1_dots_1056.png;There are 1 things;There are 1 things;0,23676954;1,2355003356933594;True
1_dots_1057.png;There are 1 things;There are 3 things;0,2464509;1,2276393175125122;False
1_dots_1058.png;There are 1 things;There are 1 things;0,24599424;1,2280112504959106;True
1_dots_1059.png;There are 1 things;There are 8 things;0,23173867;1,2395656108856201;False
1_dots_1060.png;There are 1 things;There are 1 things;0,23625222;1,2359189987182617;True
1_dots_1061.png;There are 1 things;There are 1 things;0,24833342;1,226104974746704;True
1_dots_1062.png;There are 1 things;There are 2 things;0,24482948;1,228959321975708;False
1_dots_1063.png;There are 1 things;There are 2 things;0,2369272;1,2353726625442505;False
1_dots_1064.png;There are 1 things;There are 2 things;0,24233249;1,2309894561767578;False
1_dots_1065.png;There are 1 things;There are 1 things;0,23625302;1,2359182834625244;True
1_dots_1066.png;There are 1 things;There are 1 things;0,23879674;1,2338584661483765;True
1_dots_1067.png;There are 1 things;There are 2 things;0,24869058;1,2258135080337524;False
1_dots_1068.png;There are 1 things;There are 1 things;0,2356812;1,2363808155059814;True
1_dots_1069.png;There are 1 things;There are 8 things;0,23939198;1,233375906944275;False
1_dots_1070.png;There are 1 things;There are 2 things;0,23945025;1,2333285808563232;False
1_dots_1071.png;There are 1 things;There are 1 things;0,25242883;1,2227602005004883;True
1_dots_1072.png;There are 1 things;There are 1 things;0,2513705;1,2236253023147583;True
1_dots_1073.png;There are 1 things;There are 2 things;0,2459364;1,2280582189559937;False
1_dots_1074.png;There are 1 things;There are 1 things;0,2444207;1,2292919158935547;True
1_dots_1075.png;There are 1 things;There are 8 things;0,23770306;1,2347444295883179;False
1_dots_1076.png;There are 1 things;There are 3 things;0,24865851;1,2258397340774536;False
1_dots_1077.png;There are 1 things;There are 2 things;0,23622099;1,235944151878357;False
1_dots_1078.png;There are 1 things;There are 1 things;0,24942152;1,2252171039581299;True
1_dots_1079.png;There are 1 things;There are 8 things;0,23947388;1,2333095073699951;False
1_dots_1080.png;There are 1 things;There are 1 things;0,2489907;1,2255687713623047;True
1_dots_1081.png;There are 1 things;There are 2 things;0,24923751;1,2253673076629639;False
1_dots_1082.png;There are 1 things;There are 1 things;0,2479845;1,2263894081115723;True
1_dots_1083.png;There are 1 things;There are 1 things;0,2383263;1,2342395782470703;True
1_dots_1084.png;There are 1 things;There are 1 things;0,23788777;1,2345948219299316;True
1_dots_1085.png;There are 1 things;There are 1 things;0,24346572;1,230068564414978;True
1_dots_1086.png;There are 1 things;There are 1 things;0,24439181;1,2293154001235962;True
1_dots_1087.png;There are 1 things;There are 8 things;0,24110484;1,231986403465271;False
1_dots_1088.png;There are 1 things;There are 1 things;0,2380424;1,2344695329666138;True
1_dots_1089.png;There are 1 things;There are 1 things;0,24068867;1,2323241233825684;True
1_dots_1090.png;There are 1 things;There are 1 things;0,24273445;1,2306629419326782;True
1_dots_1091.png;There are 1 things;There are 1 things;0,24665219;1,2274754047393799;True
1_dots_1092.png;There are 1 things;There are 8 things;0,2434686;1,2300662994384766;False
1_dots_1093.png;There are 1 things;There are 1 things;0,23873997;1,2339043617248535;True
1_dots_1094.png;There are 1 things;There are 1 things;0,23760027;1,2348277568817139;True
1_dots_1095.png;There are 1 things;There are 8 things;0,24127099;1,231851577758789;False
1_dots_1096.png;There are 1 things;There are 8 things;0,2422632;1,2310457229614258;False
1_dots_1097.png;There are 1 things;There are 8 things;0,23641509;1,2357871532440186;False
1_dots_1098.png;There are 1 things;There are 1 things;0,24178623;1,2314331531524658;True
1_dots_1099.png;There are 1 things;There are 2 things;0,24866188;1,2258368730545044;False
1_fastcards_2000.png;There are 1 things;There are 10 things;0,19812441;1,2663930654525757;False
1_fastcards_2001.png;There are 1 things;There are 10 things;0,19632134;1,2678159475326538;False
1_fastcards_2002.png;There are 1 things;There are 1 things;0,22929165;1,2415380477905273;True
1_fastcards_2003.png;There are 1 things;There are 1 things;0,22523445;1,244801640510559;True
1_fastcards_2004.png;There are 1 things;There are 8 things;0,20161828;1,2636311054229736;False
1_fastcards_2005.png;There are 1 things;There are 1 things;0,214291;1,2535622119903564;True
1_fastcards_2006.png;There are 1 things;There are 1 things;0,22113992;1,24808669090271;True
1_fastcards_2007.png;There are 1 things;There are 8 things;0,21480118;1,2531551122665405;False
1_fastcards_2008.png;There are 1 things;There are 8 things;0,2083767;1,258271336555481;False
1_fastcards_2009.png;There are 1 things;There are 8 things;0,2080788;1,2585080862045288;False
1_fastcards_2010.png;There are 1 things;There are 8 things;0,21177;1,2555716037750244;False
1_fastcards_2011.png;There are 1 things;There are 1 things;0,2222527;1,247194766998291;True
1_fastcards_2012.png;There are 1 things;There are 8 things;0,20867705;1,2580325603485107;False
1_fastcards_2013.png;There are 1 things;There are 8 things;0,20383993;1,2618716955184937;False
1_fastcards_2014.png;There are 1 things;There are 10 things;0,19571385;1,2682950496673584;False
1_fastcards_2015.png;There are 1 things;There are 8 things;0,22642928;1,2438414096832275;False
1_fastcards_2016.png;There are 1 things;There are 8 things;0,2174335;1,2510528564453125;False
1_fastcards_2017.png;There are 1 things;There are 8 things;0,21538237;1,2526912689208984;False
1_fastcards_2018.png;There are 1 things;There are 8 things;0,21530631;1,2527520656585693;False
1_fastcards_2019.png;There are 1 things;There are 8 things;0,22381485;1,2459415197372437;False
1_fastcards_2020.png;There are 1 things;There are 8 things;0,2190009;1,249799370765686;False
1_fastcards_2021.png;There are 1 things;There are 1 things;0,22987838;1,241065502166748;True
1_fastcards_2022.png;There are 1 things;There are 1 things;0,21903637;1,2497708797454834;True
1_fastcards_2023.png;There are 1 things;There are 1 things;0,23605205;1,2360808849334717;True
1_fastcards_2024.png;There are 1 things;There are 1 things;0,23177682;1,2395347356796265;True
1_fastcards_2025.png;There are 1 things;There are 1 things;0,24911702;1,2254656553268433;True
1_fastcards_2026.png;There are 1 things;There are 8 things;0,21974745;1,2492018938064575;False
1_fastcards_2027.png;There are 1 things;There are 8 things;0,21588211;1,252292275428772;False
1_fastcards_2028.png;There are 1 things;There are 8 things;0,2171119;1,2513099908828735;False
1_fastcards_2029.png;There are 1 things;There are 2 things;0,20187505;1,2634278535842896;False
1_fastcards_2030.png;There are 1 things;There are 1 things;0,22612694;1,2440844774246216;True
1_fastcards_2031.png;There are 1 things;There are 1 things;0,22134936;1,2479188442230225;True
1_fastcards_2032.png;There are 1 things;There are 1 things;0,2088756;1,2578747272491455;True
1_fastcards_2033.png;There are 1 things;There are 1 things;0,21273991;1,2547988891601562;True
1_fastcards_2034.png;There are 1 things;There are 8 things;0,20467196;1,2612122297286987;False
1_fastcards_2035.png;There are 1 things;There are 8 things;0,20611785;1,2600651979446411;False
1_fastcards_2036.png;There are 1 things;There are 8 things;0,20724793;1,2591681480407715;False
1_fastcards_2037.png;There are 1 things;There are 8 things;0,22379489;1,245957612991333;False
1_fastcards_2038.png;There are 1 things;There are 8 things;0,22021434;1,2488280534744263;False
1_fastcards_2039.png;There are 1 things;There are 8 things;0,22423829;1,2456016540527344;False
1_fastcards_2040.png;There are 1 things;There are 8 things;0,22300176;1,246593952178955;False
1_fastcards_2041.png;There are 1 things;There are 1 things;0,22296298;1,2466250658035278;True
1_fastcards_2042.png;There are 1 things;There are 8 things;0,22270097;1,2468353509902954;False
1_fastcards_2043.png;There are 1 things;There are 8 things;0,21188983;1,2554762363433838;False
1_fastcards_2044.png;There are 1 things;There are 8 things;0,2072407;1,2591737508773804;False
1_fastcards_2045.png;There are 1 things;There are 8 things;0,20120142;1,2639609575271606;False
1_fastcards_2046.png;There are 1 things;There are 8 things;0,20797652;1,2585893869400024;False
1_fastcards_2047.png;There are 1 things;There are 10 things;0,19657356;1,267617106437683;False
1_fastcards_2048.png;There are 1 things;There are 9 things;0,20745996;1,2589995861053467;False
1_fastcards_2049.png;There are 1 things;There are 8 things;0,20865782;1,2580479383468628;False
2_dots_1100.png;There are 2 things;There are 2 things;0,23936915;1,2333943843841553;True
2_dots_1101.png;There are 2 things;There are 3 things;0,23762397;1,2348084449768066;False
2_dots_1102.png;There are 2 things;There are 2 things;0,24557674;1,22835111618042;True
2_dots_1103.png;There are 2 things;There are 2 things;0,24056266;1,2324262857437134;True
2_dots_1104.png;There are 2 things;There are 2 things;0,24809732;1,226297378540039;True
2_dots_1105.png;There are 2 things;There are 2 things;0,24302474;1,2304269075393677;True
2_dots_1106.png;There are 2 things;There are 3 things;0,24325487;1,230239987373352;False
2_dots_1107.png;There are 2 things;There are 2 things;0,24500278;1,228818416595459;True
2_dots_1108.png;There are 2 things;There are 2 things;0,23795134;1,2345433235168457;True
2_dots_1109.png;There are 2 things;There are 2 things;0,25185984;1,2232253551483154;True
2_dots_1110.png;There are 2 things;There are 3 things;0,23837133;1,2342031002044678;False
2_dots_1111.png;There are 2 things;There are 3 things;0,24235845;1,2309683561325073;False
2_dots_1112.png;There are 2 things;There are 3 things;0,24503675;1,2287906408309937;False
2_dots_1113.png;There are 2 things;There are 3 things;0,24250165;1,2308520078659058;False
2_dots_1114.png;There are 2 things;There are 3 things;0,25058064;1,2242707014083862;False
2_dots_1115.png;There are 2 things;There are 3 things;0,24050277;1,23247492313385;False
2_dots_1116.png;There are 2 things;There are 3 things;0,2364226;1,2357810735702515;False
2_dots_1117.png;There are 2 things;There are 3 things;0,24006224;1,2328323125839233;False
2_dots_1118.png;There are 2 things;There are 2 things;0,23225859;1,2391459941864014;True
2_dots_1119.png;There are 2 things;There are 2 things;0,2397539;1,2330822944641113;True
2_dots_1120.png;There are 2 things;There are 3 things;0,25047582;1,2243562936782837;False
2_dots_1121.png;There are 2 things;There are 3 things;0,24143283;1,2317200899124146;False
2_dots_1122.png;There are 2 things;There are 3 things;0,23589069;1,2362114191055298;False
2_dots_1123.png;There are 2 things;There are 2 things;0,24453557;1,2291984558105469;True
2_dots_1124.png;There are 2 things;There are 2 things;0,24496207;1,2288514375686646;True
2_dots_1125.png;There are 2 things;There are 3 things;0,24137738;1,2317651510238647;False
2_dots_1126.png;There are 2 things;There are 2 things;0,24300656;1,230441689491272;True
2_dots_1127.png;There are 2 things;There are 2 things;0,24242082;1,2309176921844482;True
2_dots_1128.png;There are 2 things;There are 3 things;0,24225171;1,2310551404953003;False
2_dots_1129.png;There are 2 things;There are 3 things;0,24439666;1,229311466217041;False
2_dots_1130.png;There are 2 things;There are 3 things;0,23660049;1,2356370687484741;False
2_dots_1131.png;There are 2 things;There are 3 things;0,23634538;1,235843539237976;False
2_dots_1132.png;There are 2 things;There are 3 things;0,24139011;1,2317547798156738;False
2_dots_1133.png;There are 2 things;There are 2 things;0,23239094;1,2390393018722534;True
2_dots_1134.png;There are 2 things;There are 3 things;0,24308851;1,2303751707077026;False
2_dots_1135.png;There are 2 things;There are 2 things;0,23289806;1,2386298179626465;True
2_dots_1136.png;There are 2 things;There are 2 things;0,2440683;1,2295784950256348;True
2_dots_1137.png;There are 2 things;There are 3 things;0,24160993;1,2315763235092163;False
2_dots_1138.png;There are 2 things;There are 2 things;0,24644102;1,227647304534912;True
2_dots_1139.png;There are 2 things;There are 2 things;0,23739195;1,2349963188171387;True
2_dots_1140.png;There are 2 things;There are 2 things;0,24454975;1,22918701171875;True
2_dots_1141.png;There are 2 things;There are 3 things;0,24191028;1,2313324213027954;False
2_dots_1142.png;There are 2 things;There are 3 things;0,23597161;1,2361458539962769;False
2_dots_1143.png;There are 2 things;There are 2 things;0,25198928;1,2231194972991943;True
2_dots_1144.png;There are 2 things;There are 2 things;0,23653749;1,2356880903244019;True
2_dots_1145.png;There are 2 things;There are 2 things;0,24001217;1,2328728437423706;True
2_dots_1146.png;There are 2 things;There are 2 things;0,24345565;1,2300766706466675;True
2_dots_1147.png;There are 2 things;There are 2 things;0,24521044;1,2286492586135864;True
2_dots_1148.png;There are 2 things;There are 2 things;0,24170572;1,2314984798431396;True
2_dots_1149.png;There are 2 things;There are 2 things;0,2472634;1,2269772291183472;True
2_fastcards_2050.png;There are 2 things;There are 2 things;0,26129937;1,2154839038848877;True
2_fastcards_2051.png;There are 2 things;There are 2 things;0,23850897;1,2340915203094482;True
2_fastcards_2052.png;There are 2 things;There are 5 things;0,23507208;1,2368735074996948;False
2_fastcards_2053.png;There are 2 things;There are 5 things;0,20416424;1,2616146802902222;False
2_fastcards_2054.png;There are 2 things;There are 3 things;0,24303731;1,2304167747497559;False
2_fastcards_2055.png;There are 2 things;There are 3 things;0,24356112;1,2299909591674805;False
2_fastcards_2056.png;There are 2 things;There are 3 things;0,23757493;1,2348482608795166;False
2_fastcards_2057.png;There are 2 things;There are 3 things;0,23058203;1,2404983043670654;False
2_fastcards_2058.png;There are 2 things;There are 3 things;0,23626786;1,2359062433242798;False
2_fastcards_2059.png;There are 2 things;There are 3 things;0,24021922;1,232704997062683;False
2_fastcards_2060.png;There are 2 things;There are 3 things;0,2522947;1,2228697538375854;False
2_fastcards_2061.png;There are 2 things;There are 3 things;0,23396863;1,2377653121948242;False
2_fastcards_2062.png;There are 2 things;There are 3 things;0,23641282;1,2357890605926514;False
2_fastcards_2063.png;There are 2 things;There are 3 things;0,23851362;1,2340879440307617;False
2_fastcards_2064.png;There are 2 things;There are 8 things;0,19556347;1,2684136629104614;False
2_fastcards_2065.png;There are 2 things;There are 3 things;0,23929052;1,233458161354065;False
2_fastcards_2066.png;There are 2 things;There are 3 things;0,25758624;1,2185349464416504;False
2_fastcards_2067.png;There are 2 things;There are 4 things;0,24074444;1,232278823852539;False
2_fastcards_2068.png;There are 2 things;There are 3 things;0,2404862;1,2324883937835693;False
2_fastcards_2069.png;There are 2 things;There are 3 things;0,23401532;1,2377275228500366;False
2_fastcards_2070.png;There are 2 things;There are 4 things;0,2283237;1,2423173189163208;False
2_fastcards_2071.png;There are 2 things;There are 3 things;0,25066084;1,2242052555084229;False
2_fastcards_2072.png;There are 2 things;There are 3 things;0,24599689;1,2280091047286987;False
2_fastcards_2073.png;There are 2 things;There are 3 things;0,24738497;1,2268781661987305;False
2_fastcards_2074.png;There are 2 things;There are 3 things;0,23756617;1,2348552942276;False
2_fastcards_2075.png;There are 2 things;There are 8 things;0,19388825;1,2697336673736572;False
2_fastcards_2076.png;There are 2 things;There are 4 things;0,24354036;1,2300078868865967;False
2_fastcards_2077.png;There are 2 things;There are 3 things;0,25476354;1,2208492755889893;False
2_fastcards_2078.png;There are 2 things;There are 3 things;0,24515209;1,2286968231201172;False
2_fastcards_2079.png;There are 2 things;There are 3 things;0,24371777;1,2298636436462402;False
2_fastcards_2080.png;There are 2 things;There are 2 things;0,24276158;1,2306408882141113;True
2_fastcards_2081.png;There are 2 things;There are 3 things;0,24446826;1,2292531728744507;False
2_fastcards_2082.png;There are 2 things;There are 5 things;0,240664;1,232344150543213;False
2_fastcards_2083.png;There are 2 things;There are 5 things;0,23604214;1,2360888719558716;False
2_fastcards_2084.png;There are 2 things;There are 4 things;0,22512862;1,2448865175247192;False
2_fastcards_2085.png;There are 2 things;There are 5 things;0,22823544;1,2423884868621826;False
2_fastcards_2086.png;There are 2 things;There are 8 things;0,20572722;1,2603752613067627;False
2_fastcards_2087.png;There are 2 things;There are 5 things;0,23187274;1,239457368850708;False
2_fastcards_2088.png;There are 2 things;There are 2 things;0,24647814;1,2276170253753662;True
2_fastcards_2089.png;There are 2 things;There are 2 things;0,23839504;1,23418390750885;True
2_fastcards_2090.png;There are 2 things;There are 2 things;0,2379782;1,234521508216858;True
2_fastcards_2091.png;There are 2 things;There are 3 things;0,26045075;1,2161818742752075;False
2_fastcards_2092.png;There are 2 things;There are 3 things;0,23622797;1,235938549041748;False
2_fastcards_2093.png;There are 2 things;There are 3 things;0,22350597;1,2461894750595093;False
2_fastcards_2094.png;There are 2 things;There are 3 things;0,21931598;1,2495471239089966;False
2_fastcards_2095.png;There are 2 things;There are 5 things;0,21430883;1,2535479068756104;False
2_fastcards_2096.png;There are 2 things;There are 3 things;0,25672302;1,2192431688308716;False
2_fastcards_2097.png;There are 2 things;There are 3 things;0,25108877;1,2238554954528809;False
2_fastcards_2098.png;There are 2 things;There are 3 things;0,24193004;1,231316328048706;False
2_fastcards_2099.png;There are 2 things;There are 2 things;0,23672599;1,2355355024337769;True
3_dots_1150.png;There are 3 things;There are 3 things;0,23245206;1,2389899492263794;True
3_dots_1151.png;There are 3 things;There are 3 things;0,23830977;1,2342529296875;True
3_dots_1152.png;There are 3 things;There are 3 things;0,23851669;1,2340853214263916;True
3_dots_1153.png;There are 3 things;There are 3 things;0,24379161;1,2298035621643066;True
3_dots_1154.png;There are 3 things;There are 3 things;0,24143945;1,2317147254943848;True
3_dots_1155.png;There are 3 things;There are 3 things;0,23705088;1,2352725267410278;True
3_dots_1156.png;There are 3 things;There are 3 things;0,24357416;1,2299803495407104;True
3_dots_1157.png;There are 3 things;There are 3 things;0,23910749;1,2336065769195557;True
3_dots_1158.png;There are 3 things;There are 3 things;0,24849966;1,2259693145751953;True
3_dots_1159.png;There are 3 things;There are 3 things;0,24340865;1,2301149368286133;True
3_dots_1160.png;There are 3 things;There are 3 things;0,23313418;1,2384390830993652;True
3_dots_1161.png;There are 3 things;There are 3 things;0,24871767;1,2257914543151855;True
3_dots_1162.png;There are 3 things;There are 3 things;0,25561687;1,220150113105774;True
3_dots_1163.png;There are 3 things;There are 3 things;0,24880062;1,2257237434387207;True
3_dots_1164.png;There are 3 things;There are 2 things;0,24010524;1,232797384262085;False
3_dots_1165.png;There are 3 things;There are 3 things;0,23730738;1,2350648641586304;True
3_dots_1166.png;There are 3 things;There are 3 things;0,23595065;1,2361629009246826;True
3_dots_1167.png;There are 3 things;There are 3 things;0,23605964;1,236074686050415;True
3_dots_1168.png;There are 3 things;There are 3 things;0,23739275;1,234995722770691;True
3_dots_1169.png;There are 3 things;There are 3 things;0,22524336;1,244794487953186;True
3_dots_1170.png;There are 3 things;There are 3 things;0,24274427;1,2306549549102783;True
3_dots_1171.png;There are 3 things;There are 3 things;0,24180228;1,2314201593399048;True
3_dots_1172.png;There are 3 things;There are 3 things;0,25024718;1,2245430946350098;True
3_dots_1173.png;There are 3 things;There are 3 things;0,23194125;1,239402174949646;True
3_dots_1174.png;There are 3 things;There are 3 things;0,24276716;1,2306363582611084;True
3_dots_1175.png;There are 3 things;There are 3 things;0,2411343;1,2319624423980713;True
3_dots_1176.png;There are 3 things;There are 3 things;0,24372864;1,2298548221588135;True
3_dots_1177.png;There are 3 things;There are 3 things;0,23804638;1,2344664335250854;True
3_dots_1178.png;There are 3 things;There are 3 things;0,24379341;1,2298020124435425;True
3_dots_1179.png;There are 3 things;There are 3 things;0,24451628;1,2292141914367676;True
3_dots_1180.png;There are 3 things;There are 3 things;0,2490461;1,2255234718322754;True
3_dots_1181.png;There are 3 things;There are 3 things;0,23565355;1,236403226852417;True
3_dots_1182.png;There are 3 things;There are 3 things;0,2384541;1,2341359853744507;True
3_dots_1183.png;There are 3 things;There are 3 things;0,2411199;1,2319740056991577;True
