Image;True Target;Predicted Target;Similarity;Euclidean Distance;Correct
4_fastcards_2164.png;There are 4 things;There are 4 things;0,2896688;1,191915512084961;True
9_dots_1489.png;There are 9 things;There are 9 things;0,26901177;1,2091223001480103;True
5_apples_253.png;There are 5 things;There are 5 things;0,29488662;1,1875298023223877;True
5_dots_1279.png;There are 5 things;There are 5 things;0,28207257;1,1982715129852295;True
1_people_1576.png;There are 1 things;There are 1 things;0,22394675;1,2458356618881226;True
8_fastcards_2395.png;There are 8 things;There are 8 things;0,27551705;1,2037299871444702;True
6_butterflies_831.png;There are 6 things;There are 6 things;0,28649473;1,1945754289627075;True
6_fastcards_2296.png;There are 6 things;There are 6 things;0,27698368;1,2025108337402344;True
5_apples_276.png;There are 5 things;There are 5 things;0,29267484;1,189390778541565;True
5_dots_1250.png;There are 5 things;There are 5 things;0,27556258;1,2036921977996826;True
2_people_1642.png;There are 2 things;There are 2 things;0,24469884;1,2290656566619873;True
4_fastcards_2169.png;There are 4 things;There are 4 things;0,2741251;1,2048859596252441;True
10_apples_2.png;There are 10 things;There are 10 things;0,26839876;1,2096290588378906;True
5_fastcards_2244.png;There are 5 things;There are 5 things;0,2787274;1,2010600566864014;True
6_dots_1342.png;There are 6 things;There are 6 things;0,27338916;1,2054965496063232;True
5_fastcards_2236.png;There are 5 things;There are 5 things;0,29383057;1,1884186267852783;True
5_dots_1280.png;There are 5 things;There are 5 things;0,27576697;1,2035223245620728;True
4_dots_1228.png;There are 4 things;There are 4 things;0,28038034;1,1996829509735107;True
3_butterflies_667.png;There are 3 things;There are 3 things;0,27080953;1,207634449005127;True
1_dots_1092.png;There are 1 things;There are 1 things;0,23565379;1,2364031076431274;True
6_apples_307.png;There are 6 things;There are 6 things;0,29544473;1,1870595216751099;True
5_dots_1264.png;There are 5 things;There are 5 things;0,2837675;1,1968563795089722;True
1_butterflies_565.png;There are 1 things;There are 1 things;0,23715754;1,2351861000061035;True
8_apples_436.png;There are 8 things;There are 8 things;0,26852518;1,2095246315002441;True
4_people_1746.png;There are 4 things;There are 4 things;0,2709257;1,2075382471084595;True
3_dots_1168.png;There are 3 things;There are 3 things;0,25210533;1,223024606704712;True
4_butterflies_736.png;There are 4 things;There are 4 things;0,2837609;1,1968618631362915;True
2_fastcards_2064.png;There are 2 things;There are 2 things;0,23445162;1,2373749017715454;True
10_fastcards_2487.png;There are 10 things;There are 10 things;0,26263267;1,2143865823745728;True
7_fastcards_2312.png;There are 7 things;There are 7 things;0,26010916;1,2164628505706787;True
10_dots_1013.png;There are 10 things;There are 10 things;0,26093817;1,2157810926437378;True
4_apples_229.png;There are 4 things;There are 4 things;0,29272154;1,1893515586853027;True
3_dots_1172.png;There are 3 things;There are 3 things;0,26651183;1,2111880779266357;True
2_butterflies_604.png;There are 2 things;There are 2 things;0,24600708;1,2280007600784302;True
2_apples_114.png;There are 2 things;There are 2 things;0,2626625;1,2143619060516357;True
3_dots_1199.png;There are 3 things;There are 3 things;0,25729004;1,2187780141830444;True
1_butterflies_569.png;There are 1 things;There are 1 things;0,22960454;1,2412859201431274;True
4_apples_249.png;There are 4 things;There are 4 things;0,29025456;1,1914238929748535;True
5_people_1797.png;There are 5 things;There are 5 things;0,25569782;1,2200838327407837;True
7_people_1859.png;There are 7 things;There are 6 things;0,24502598;1,2287994623184204;False
3_people_1687.png;There are 3 things;There are 3 things;0,26843494;1,2095991373062134;True
7_fastcards_2344.png;There are 7 things;There are 7 things;0,27334175;1,2055357694625854;True
4_dots_1239.png;There are 4 things;There are 4 things;0,28258225;1,1978460550308228;True
1_dots_1096.png;There are 1 things;There are 1 things;0,23410788;1,2376526594161987;True
9_apples_482.png;There are 9 things;There are 9 things;0,2696467;1,2085970640182495;True
2_butterflies_625.png;There are 2 things;There are 2 things;0,26969403;1,2085578441619873;True
10_apples_17.png;There are 10 things;There are 10 things;0,2667858;1,2109618186950684;True
10_dots_1031.png;There are 10 things;There are 10 things;0,25887108;1,217480182647705;True
6_dots_1322.png;There are 6 things;There are 6 things;0,27779472;1,2018364667892456;True
8_dots_1430.png;There are 8 things;There are 8 things;0,26777238;1,2101467847824097;True
5_fastcards_2245.png;There are 5 things;There are 5 things;0,25755015;1,218564748764038;True
5_people_1796.png;There are 5 things;There are 5 things;0,25745016;1,218646764755249;True
8_apples_417.png;There are 8 things;There are 8 things;0,2699107;1,2083783149719238;True
6_apples_328.png;There are 6 things;There are 6 things;0,28686666;1,1942640542984009;True
9_dots_1485.png;There are 9 things;There are 9 things;0,26454142;1,2128137350082397;True
1_butterflies_584.png;There are 1 things;There are 1 things;0,23778227;1,2346802949905396;True
8_apples_418.png;There are 8 things;There are 8 things;0,28104904;1,1991255283355713;True
7_fastcards_2302.png;There are 7 things;There are 7 things;0,25276688;1,2224836349487305;True
9_fastcards_2423.png;There are 9 things;There are 9 things;0,25205332;1,223067283630371;True
4_fastcards_2153.png;There are 4 things;There are 4 things;0,2656412;1,2119065523147583;True
6_people_1832.png;There are 6 things;There are 6 things;0,255897;1,2199206352233887;True
10_dots_1019.png;There are 10 things;There are 10 things;0,2547198;1,220885157585144;True
1_butterflies_552.png;There are 1 things;There are 1 things;0,22170165;1,2476364374160767;True
2_apples_140.png;There are 2 things;There are 2 things;0,2634706;1,2136963605880737;True
2_apples_130.png;There are 2 things;There are 2 things;0,25728464;1,2187825441360474;True
9_apples_490.png;There are 9 things;There are 9 things;0,26884872;1,2092571258544922;True
2_dots_1119.png;There are 2 things;There are 2 things;0,24959594;1,2250747680664062;True
5_dots_1251.png;There are 5 things;There are 5 things;0,28187814;1,1984338760375977;True
1_butterflies_590.png;There are 1 things;There are 1 things;0,23203206;1,2393287420272827;True
8_butterflies_943.png;There are 8 things;There are 8 things;0,25479645;1,2208223342895508;True
9_fastcards_2412.png;There are 9 things;There are 9 things;0,24990876;1,224819302558899;True
5_apples_252.png;There are 5 things;There are 5 things;0,29109237;1,190720558166504;True
10_fastcards_2488.png;There are 10 things;There are 10 things;0,26059914;1,216059923171997;True
3_apples_187.png;There are 3 things;There are 3 things;0,27290502;1,2058979272842407;True
3_apples_190.png;There are 3 things;There are 3 things;0,27728626;1,2022593021392822;True
2_people_1611.png;There are 2 things;There are 2 things;0,2422775;1,2310340404510498;True
8_apples_434.png;There are 8 things;There are 8 things;0,27227423;1,2064208984375;True
9_fastcards_2449.png;There are 9 things;There are 9 things;0,25109446;1,223850965499878;True
6_dots_1344.png;There are 6 things;There are 6 things;0,27326974;1,20559561252594;True
10_dots_1010.png;There are 10 things;There are 9 things;0,2570211;1,218998670578003;False
8_fastcards_2377.png;There are 8 things;There are 8 things;0,25417376;1,221332311630249;True
7_people_1861.png;There are 7 things;There are 8 things;0,2417183;1,2314884662628174;False
6_dots_1317.png;There are 6 things;There are 6 things;0,272931;1,2058764696121216;True
3_fastcards_2130.png;There are 3 things;There are 3 things;0,24461456;1,229134202003479;True
9_dots_1478.png;There are 9 things;There are 9 things;0,26808888;1,2098852396011353;True
3_butterflies_696.png;There are 3 things;There are 3 things;0,26599458;1,2116150856018066;True
8_butterflies_931.png;There are 8 things;There are 8 things;0,26128343;1,2154970169067383;True
6_fastcards_2260.png;There are 6 things;There are 6 things;0,2597109;1,2167901992797852;True
2_dots_1100.png;There are 2 things;There are 2 things;0,25322467;1,2221091985702515;True
2_fastcards_2087.png;There are 2 things;There are 2 things;0,23599501;1,2361270189285278;True
10_apples_11.png;There are 10 things;There are 10 things;0,26268792;1,2143410444259644;True
4_apples_222.png;There are 4 things;There are 4 things;0,29145718;1,1904140710830688;True
6_butterflies_803.png;There are 6 things;There are 6 things;0,2797268;1,2002278566360474;True
6_fastcards_2264.png;There are 6 things;There are 6 things;0,2806106;1,1994911432266235;True
1_fastcards_2000.png;There are 1 things;There are 1 things;0,20611641;1,2600663900375366;True
4_butterflies_735.png;There are 4 things;There are 4 things;0,29352385;1,1886768341064453;True
6_butterflies_833.png;There are 6 things;There are 6 things;0,28388;1,196762204170227;True
9_fastcards_2400.png;There are 9 things;There are 9 things;0,25387576;1,22157621383667;True
9_fastcards_2434.png;There are 9 things;There are 9 things;0,25363332;1,221774697303772;True
7_butterflies_853.png;There are 7 things;There are 7 things;0,27093846;1,2075276374816895;True
6_people_1807.png;There are 6 things;There are 6 things;0,25489146;1,2207444906234741;True
8_fastcards_2378.png;There are 8 things;There are 8 things;0,26235625;1,2146141529083252;True
4_apples_217.png;There are 4 things;There are 4 things;0,2950397;1,1874006986618042;True
3_butterflies_672.png;There are 3 things;There are 3 things;0,27907205;1,200773000717163;True
2_fastcards_2053.png;There are 2 things;There are 2 things;0,23464787;1,2372163534164429;True
7_dots_1396.png;There are 7 things;There are 6 things;0,26954603;1,208680272102356;False
2_fastcards_2066.png;There are 2 things;There are 2 things;0,2612768;1,2155025005340576;True
8_butterflies_919.png;There are 8 things;There are 8 things;0,261195;1,2155698537826538;True
10_apples_30.png;There are 10 things;There are 10 things;0,26564762;1,2119014263153076;True
6_people_1820.png;There are 6 things;There are 6 things;0,2632143;1,2139074802398682;True
3_butterflies_673.png;There are 3 things;There are 3 things;0,27738714;1,2021753787994385;True
5_fastcards_2210.png;There are 5 things;There are 5 things;0,28056464;1,1995295286178589;True
2_apples_138.png;There are 2 things;There are 2 things;0,25128326;1,2236967086791992;True
2_people_1640.png;There are 2 things;There are 2 things;0,23732637;1,2350494861602783;True
8_apples_415.png;There are 8 things;There are 9 things;0,27107352;1,2074159383773804;False
8_fastcards_2360.png;There are 8 things;There are 8 things;0,2538945;1,2215609550476074;True
9_dots_1482.png;There are 9 things;There are 9 things;0,26216993;1,2147674560546875;True
6_people_1811.png;There are 6 things;There are 6 things;0,24381892;1,2297815084457397;True
5_butterflies_782.png;There are 5 things;There are 5 things;0,29198584;1,1899698972702026;True
2_butterflies_602.png;There are 2 things;There are 2 things;0,24014395;1,232766032218933;True
6_dots_1337.png;There are 6 things;There are 6 things;0,28762907;1,193625569343567;True
7_dots_1365.png;There are 7 things;There are 7 things;0,26590186;1,2116913795471191;True
8_apples_422.png;There are 8 things;There are 8 things;0,27028066;1,2080721855163574;True
3_dots_1191.png;There are 3 things;There are 3 things;0,26498616;1,2124470472335815;True
2_people_1643.png;There are 2 things;There are 2 things;0,23138408;1,2398515939712524;True
10_dots_1007.png;There are 10 things;There are 10 things;0,26419178;1,213102102279663;True
2_butterflies_603.png;There are 2 things;There are 2 things;0,25039995;1,2244181632995605;True
2_fastcards_2067.png;There are 2 things;There are 2 things;0,25998417;1,216565489768982;True
1_fastcards_2005.png;There are 1 things;There are 1 things;0,22112222;1,2481008768081665;True
3_people_1686.png;There are 3 things;There are 3 things;0,25721738;1,2188377380371094;True
8_dots_1411.png;There are 8 things;There are 8 things;0,27360287;1,2053190469741821;True
3_people_1689.png;There are 3 things;There are 3 things;0,24872398;1,2257862091064453;True
7_apples_364.png;There are 7 things;There are 7 things;0,2777925;1,2018381357192993;True
3_butterflies_668.png;There are 3 things;There are 3 things;0,27122805;1,2072877883911133;True
9_butterflies_996.png;There are 9 things;There are 9 things;0,25225675;1,2229008674621582;True
8_dots_1413.png;There are 8 things;There are 8 things;0,26873764;1,2093487977981567;True
2_butterflies_605.png;There are 2 things;There are 2 things;0,2426344;1,2307442426681519;True
3_dots_1167.png;There are 3 things;There are 3 things;0,25989228;1,2166409492492676;True
6_apples_340.png;There are 6 things;There are 6 things;0,2932351;1,1889195442199707;True
8_butterflies_936.png;There are 8 things;There are 8 things;0,2650502;1,2123942375183105;True
10_fastcards_2459.png;There are 10 things;There are 10 things;0,2639497;1,2133015394210815;True
2_people_1614.png;There are 2 things;There are 2 things;0,22777921;1,242755651473999;True
9_people_1979.png;There are 9 things;There are 9 things;0,24801669;1,2263633012771606;True
10_butterflies_526.png;There are 10 things;There are 9 things;0,25284195;1,2224222421646118;False
1_fastcards_2007.png;There are 1 things;There are 1 things;0,21633919;1,2519272565841675;True
7_fastcards_2338.png;There are 7 things;There are 7 things;0,27685547;1,2026175260543823;True
2_fastcards_2062.png;There are 2 things;There are 2 things;0,2484371;1,226020336151123;True
6_apples_318.png;There are 6 things;There are 6 things;0,2908869;1,1908931732177734;True
8_apples_406.png;There are 8 things;There are 8 things;0,27740082;1,2021640539169312;True
1_fastcards_2022.png;There are 1 things;There are 1 things;0,21639842;1,2518799304962158;True
10_fastcards_2458.png;There are 10 things;There are 10 things;0,25813252;1,2180867195129395;True
6_people_1813.png;There are 6 things;There are 6 things;0,23744968;1,2349495887756348;True
1_people_1556.png;There are 1 things;There are 1 things;0,22447428;1,2454122304916382;True
7_people_1857.png;There are 7 things;There are 7 things;0,2420701;1,231202483177185;True
8_butterflies_922.png;There are 8 things;There are 8 things;0,261695;1,215158462524414;True
10_apples_26.png;There are 10 things;There are 10 things;0,26307368;1,2140233516693115;True
7_fastcards_2330.png;There are 7 things;There are 7 things;0,25319052;1,2221369743347168;True
9_apples_450.png;There are 9 things;There are 9 things;0,2716716;1,2069203853607178;True
5_butterflies_759.png;There are 5 things;There are 5 things;0,28965062;1,1919306516647339;True
2_dots_1143.png;There are 2 things;There are 2 things;0,25225317;1,2229037284851074;True
2_people_1647.png;There are 2 things;There are 2 things;0,24032633;1,2326182126998901;True
6_butterflies_843.png;There are 6 things;There are 6 things;0,27725565;1,2022849321365356;True
1_butterflies_571.png;There are 1 things;There are 1 things;0,22902912;1,2417495250701904;True
4_butterflies_716.png;There are 4 things;There are 4 things;0,27991992;1,2000666856765747;True
2_people_1634.png;There are 2 things;There are 2 things;0,23549433;1,2365319728851318;True
3_fastcards_2142.png;There are 3 things;There are 3 things;0,23664232;1,2356032133102417;True
6_fastcards_2293.png;There are 6 things;There are 6 things;0,28150797;1,1987427473068237;True
1_dots_1088.png;There are 1 things;There are 1 things;0,23174764;1,239558219909668;True
3_people_1685.png;There are 3 things;There are 3 things;0,25660515;1,2193398475646973;True
5_butterflies_781.png;There are 5 things;There are 5 things;0,28127533;1,1989367008209229;True
6_fastcards_2283.png;There are 6 things;There are 6 things;0,2704265;1,2079516649246216;True
9_people_1986.png;There are 9 things;There are 9 things;0,24755874;1,2267365455627441;True
8_dots_1432.png;There are 8 things;There are 8 things;0,26148158;1,2153340578079224;True
3_people_1656.png;There are 3 things;There are 3 things;0,2558784;1,2199358940124512;True
9_butterflies_994.png;There are 9 things;There are 9 things;0,25665072;1,2193025350570679;True
9_butterflies_962.png;There are 9 things;There are 9 things;0,25483382;1,2207918167114258;True
6_butterflies_837.png;There are 6 things;There are 6 things;0,28309503;1,1974180936813354;True
2_fastcards_2058.png;There are 2 things;There are 2 things;0,2469267;1,227251648902893;True
7_apples_374.png;There are 7 things;There are 6 things;0,29223543;1,1897602081298828;False
6_fastcards_2274.png;There are 6 things;There are 6 things;0,28087753;1,1992685794830322;True
4_fastcards_2191.png;There are 4 things;There are 4 things;0,25885296;1,2174949645996094;True
8_butterflies_948.png;There are 8 things;There are 8 things;0,26611823;1,2115129232406616;True
3_dots_1161.png;There are 3 things;There are 3 things;0,26476586;1,212628722190857;True
7_butterflies_856.png;There are 7 things;There are 7 things;0,26495975;1,2124686241149902;True
4_dots_1248.png;There are 4 things;There are 4 things;0,28477877;1,1960110664367676;True
6_apples_316.png;There are 6 things;There are 6 things;0,28858095;1,192827820777893;True
9_butterflies_971.png;There are 9 things;There are 9 things;0,25663182;1,21931791305542;True
5_fastcards_2218.png;There are 5 things;There are 5 things;0,27860206;1,2011643648147583;True
3_apples_166.png;There are 3 things;There are 3 things;0,26856744;1,2094895839691162;True
9_dots_1468.png;There are 9 things;There are 9 things;0,26551095;1,2120139598846436;True
4_dots_1214.png;There are 4 things;There are 4 things;0,27733204;1,202221393585205;True
6_fastcards_2261.png;There are 6 things;There are 6 things;0,27296537;1,2058480978012085;True
1_fastcards_2040.png;There are 1 things;There are 1 things;0,21490458;1,2530725002288818;True
1_people_1585.png;There are 1 things;There are 1 things;0,22617249;1,2440478801727295;True
5_dots_1283.png;There are 5 things;There are 5 things;0,2834476;1,197123646736145;True
8_dots_1414.png;There are 8 things;There are 8 things;0,269673;1,2085752487182617;True
7_dots_1360.png;There are 7 things;There are 7 things;0,27210036;1,2065651416778564;True
5_people_1789.png;There are 5 things;There are 5 things;0,26784497;1,2100869417190552;True
7_fastcards_2334.png;There are 7 things;There are 7 things;0,288288;1,1930732727050781;True
8_dots_1441.png;There are 8 things;There are 8 things;0,2719208;1,2067137956619263;True
6_butterflies_835.png;There are 6 things;There are 6 things;0,2856781;1,1952589750289917;True
10_dots_1038.png;There are 10 things;There are 10 things;0,25276488;1,2224853038787842;True
6_fastcards_2289.png;There are 6 things;There are 6 things;0,30127132;1,1821409463882446;True
8_butterflies_904.png;There are 8 things;There are 8 things;0,26398662;1,213271141052246;True
6_apples_312.png;There are 6 things;There are 6 things;0,29614094;1,1864731311798096;True
3_fastcards_2139.png;There are 3 things;There are 3 things;0,26502004;1,212419033050537;True
8_people_1924.png;There are 8 things;There are 8 things;0,24441484;1,2292966842651367;True
10_apples_29.png;There are 10 things;There are 10 things;0,2641295;1,2131532430648804;True
5_butterflies_774.png;There are 5 things;There are 5 things;0,28388554;1,1967577934265137;True
1_dots_1056.png;There are 1 things;There are 1 things;0,23082891;1,2402992248535156;True
7_apples_354.png;There are 7 things;There are 7 things;0,2840265;1,196639895439148;True
2_people_1608.png;There are 2 things;There are 2 things;0,24083346;1,2322065830230713;True
10_butterflies_535.png;There are 10 things;There are 10 things;0,24800885;1,2263695001602173;True
8_people_1907.png;There are 8 things;There are 9 things;0,2500396;1,2247124910354614;False
2_butterflies_616.png;There are 2 things;There are 2 things;0,2593216;1,21711003780365;True
1_people_1552.png;There are 1 things;There are 1 things;0,23800355;1,2345011234283447;True
10_people_1533.png;There are 10 things;There are 10 things;0,23740934;1,2349823713302612;True
6_dots_1341.png;There are 6 things;There are 6 things;0,2669614;1,210816740989685;True
9_butterflies_966.png;There are 9 things;There are 9 things;0,2587725;1,21756112575531;True
6_apples_300.png;There are 6 things;There are 6 things;0,2869147;1,1942239999771118;True
1_fastcards_2048.png;There are 1 things;There are 1 things;0,21176845;1,25557279586792;True
5_apples_293.png;There are 5 things;There are 5 things;0,29666683;1,1860296726226807;True
2_apples_108.png;There are 2 things;There are 2 things;0,2591946;1,2172143459320068;True
4_dots_1230.png;There are 4 things;There are 4 things;0,2894479;1,1921007633209229;True
8_fastcards_2393.png;There are 8 things;There are 9 things;0,2818792;1,1984330415725708;False
4_fastcards_2180.png;There are 4 things;There are 4 things;0,29213056;1,1898483037948608;True
10_apples_20.png;There are 10 things;There are 10 things;0,26292518;1,2141457796096802;True
5_butterflies_797.png;There are 5 things;There are 5 things;0,27962404;1,2003132104873657;True
2_butterflies_630.png;There are 2 things;There are 2 things;0,24359429;1,229964017868042;True
8_butterflies_945.png;There are 8 things;There are 8 things;0,25735074;1,2187283039093018;True
4_fastcards_2195.png;There are 4 things;There are 4 things;0,2862999;1,194738507270813;True
5_apples_268.png;There are 5 things;There are 5 things;0,28753743;1,1937023401260376;True
9_butterflies_985.png;There are 9 things;There are 9 things;0,2528848;1,2223873138427734;True
3_dots_1196.png;There are 3 things;There are 3 things;0,26340488;1,2137503623962402;True
6_butterflies_816.png;There are 6 things;There are 6 things;0,2783717;1,2013561725616455;True
6_butterflies_808.png;There are 6 things;There are 6 things;0,2781101;1,2015738487243652;True
9_butterflies_991.png;There are 9 things;There are 9 things;0,2635955;1,2135934829711914;True
8_fastcards_2369.png;There are 8 things;There are 8 things;0,2561322;1,219727635383606;True
4_apples_237.png;There are 4 things;There are 4 things;0,29363102;1,188586711883545;True
1_apples_95.png;There are 1 things;There are 1 things;0,2362335;1,2359340190887451;True
9_people_1952.png;There are 9 things;There are 9 things;0,24686342;1,227303385734558;True
10_dots_1026.png;There are 10 things;There are 10 things;0,2643341;1,2129848003387451;True
8_butterflies_912.png;There are 8 things;There are 8 things;0,26270115;1,2143301963806152;True
9_fastcards_2447.png;There are 9 things;There are 9 things;0,25253692;1,2226717472076416;True
8_fastcards_2379.png;There are 8 things;There are 8 things;0,27548423;1,2037572860717773;True
8_people_1946.png;There are 8 things;There are 8 things;0,23581946;1,2362688779830933;True
6_people_1845.png;There are 6 things;There are 6 things;0,259044;1,21733820438385;True
3_fastcards_2140.png;There are 3 things;There are 3 things;0,25552085;1,2202287912368774;True
6_butterflies_817.png;There are 6 things;There are 6 things;0,28560722;1,195318341255188;True
4_apples_210.png;There are 4 things;There are 4 things;0,28950256;1,1920548677444458;True
2_butterflies_647.png;There are 2 things;There are 2 things;0,25181323;1,2232635021209717;True
6_butterflies_838.png;There are 6 things;There are 6 things;0,28192556;1,1983944177627563;True
3_dots_1165.png;There are 3 things;There are 3 things;0,25793824;1,2182461023330688;True
8_apples_409.png;There are 8 things;There are 9 things;0,26756915;1,2103148698806763;False
7_apples_382.png;There are 7 things;There are 7 things;0,28166503;1,1986116170883179;True
9_dots_1463.png;There are 9 things;There are 9 things;0,2654618;1,2120546102523804;True
10_butterflies_532.png;There are 10 things;There are 10 things;0,24895158;1,2256006002426147;True
5_people_1775.png;There are 5 things;There are 5 things;0,2623655;1,2146066427230835;True
7_fastcards_2317.png;There are 7 things;There are 7 things;0,25332585;1,2220262289047241;True
6_dots_1313.png;There are 6 things;There are 6 things;0,27490273;1,204240322113037;True
8_people_1901.png;There are 8 things;There are 9 things;0,24545757;1,2284481525421143;False
1_dots_1091.png;There are 1 things;There are 1 things;0,23445901;1,2373689413070679;True
10_fastcards_2464.png;There are 10 things;There are 10 things;0,25455943;1,221016526222229;True
4_apples_228.png;There are 4 things;There are 4 things;0,28689328;1,1942417621612549;True
10_dots_1030.png;There are 10 things;There are 10 things;0,25579715;1,2200024127960205;True
5_butterflies_754.png;There are 5 things;There are 5 things;0,28595188;1,1950297355651855;True
3_butterflies_694.png;There are 3 things;There are 3 things;0,2648576;1,2125530242919922;True
6_dots_1329.png;There are 6 things;There are 6 things;0,27878982;1,2010080814361572;True
6_dots_1336.png;There are 6 things;There are 6 things;0,28060582;1,1994951963424683;True
9_people_1992.png;There are 9 things;There are 9 things;0,24293256;1,2305018901824951;True
7_fastcards_2331.png;There are 7 things;There are 6 things;0,2492863;1,225327491760254;False
2_people_1646.png;There are 2 things;There are 2 things;0,24865153;1,225845456123352;True
2_fastcards_2065.png;There are 2 things;There are 2 things;0,25323257;1,2221026420593262;True
8_dots_1429.png;There are 8 things;There are 8 things;0,2712558;1,2072649002075195;True
1_apples_93.png;There are 1 things;There are 1 things;0,23877266;1,2338778972625732;True
2_fastcards_2081.png;There are 2 things;There are 2 things;0,24972817;1,2249668836593628;True
4_dots_1222.png;There are 4 things;There are 4 things;0,2861025;1,19490385055542;True
7_people_1896.png;There are 7 things;There are 7 things;0,24777907;1,2265568971633911;True
9_dots_1456.png;There are 9 things;There are 9 things;0,2678221;1,2101057767868042;True
5_people_1752.png;There are 5 things;There are 5 things;0,28652424;1,1945507526397705;True
3_apples_192.png;There are 3 things;There are 3 things;0,27550003;1,2037441730499268;True
2_fastcards_2085.png;There are 2 things;There are 2 things;0,22667557;1,2436432838439941;True
5_apples_298.png;There are 5 things;There are 5 things;0,29689756;1,1858351230621338;True
10_butterflies_509.png;There are 10 things;There are 10 things;0,2534622;1,2219148874282837;True
2_butterflies_615.png;There are 2 things;There are 2 things;0,26347178;1,2136952877044678;True
