Image;True Target;Predicted Target;Similarity;Euclidean Distance;Correct
7_fastcards_2338.png;There are 7 things;There are 6 things;0,26884922;1,2092567682266235;False
2_fastcards_2062.png;There are 2 things;There are 3 things;0,25224847;1,2229077816009521;False
1_fastcards_2022.png;There are 1 things;There are 1 things;0,20975263;1,2571772336959839;True
10_fastcards_2458.png;There are 10 things;There are 10 things;0,24824795;1,2261744737625122;True
7_fastcards_2330.png;There are 7 things;There are 8 things;0,24631488;1,2277500629425049;False
2_dots_1143.png;There are 2 things;There are 2 things;0,24618143;1,2278587818145752;True
3_fastcards_2142.png;There are 3 things;There are 5 things;0,21147183;1,25580894947052;False
6_fastcards_2293.png;There are 6 things;There are 9 things;0,26503786;1,2124042510986328;False
1_dots_1088.png;There are 1 things;There are 1 things;0,2254967;1,2445908784866333;True
6_fastcards_2283.png;There are 6 things;There are 7 things;0,24411507;1,2295407056808472;False
8_dots_1432.png;There are 8 things;There are 8 things;0,24060374;1,2323931455612183;True
2_fastcards_2058.png;There are 2 things;There are 3 things;0,24635336;1,2277188301086426;False
6_fastcards_2274.png;There are 6 things;There are 7 things;0,2658137;1,2117642164230347;False
4_fastcards_2191.png;There are 4 things;There are 6 things;0,24826583;1,226159930229187;False
3_dots_1161.png;There are 3 things;There are 3 things;0,2777535;1,2018705606460571;True
4_dots_1248.png;There are 4 things;There are 4 things;0,2551266;1,22055184841156;True
5_fastcards_2218.png;There are 5 things;There are 5 things;0,25117707;1,2237833738327026;True
9_dots_1468.png;There are 9 things;There are 8 things;0,24709606;1,2271136045455933;False
4_dots_1214.png;There are 4 things;There are 4 things;0,24580275;1,228167176246643;True
6_fastcards_2261.png;There are 6 things;There are 8 things;0,24999285;1,2247507572174072;False
1_fastcards_2040.png;There are 1 things;There are 1 things;0,2082744;1,2583526372909546;True
5_dots_1283.png;There are 5 things;There are 4 things;0,26023477;1,2163594961166382;False
8_dots_1414.png;There are 8 things;There are 6 things;0,2457721;1,2281922101974487;False
7_dots_1360.png;There are 7 things;There are 5 things;0,24583802;1,2281383275985718;False
7_fastcards_2334.png;There are 7 things;There are 8 things;0,27469692;1,2044111490249634;False
8_dots_1441.png;There are 8 things;There are 6 things;0,24994123;1,2247929573059082;False
10_dots_1038.png;There are 10 things;There are 8 things;0,23076507;1,2403507232666016;False
6_fastcards_2289.png;There are 6 things;There are 7 things;0,27471983;1,2043920755386353;False
3_fastcards_2139.png;There are 3 things;There are 4 things;0,27060884;1,2078006267547607;False
1_dots_1056.png;There are 1 things;There are 1 things;0,22465877;1,2452640533447266;True
6_dots_1341.png;There are 6 things;There are 4 things;0,2564654;1,2194544076919556;False
1_fastcards_2048.png;There are 1 things;There are 1 things;0,19792391;1,2665512561798096;True
4_dots_1230.png;There are 4 things;There are 4 things;0,26626506;1,211391806602478;True
8_fastcards_2393.png;There are 8 things;There are 9 things;0,26757264;1,210311770439148;False
4_fastcards_2180.png;There are 4 things;There are 4 things;0,2940996;1,1881922483444214;True
4_fastcards_2195.png;There are 4 things;There are 4 things;0,2933815;1,1887965202331543;True
3_dots_1196.png;There are 3 things;There are 2 things;0,23676494;1,2355040311813354;False
8_fastcards_2369.png;There are 8 things;There are 8 things;0,23487347;1,2370340824127197;True
10_dots_1026.png;There are 10 things;There are 8 things;0,24622655;1,227822184562683;False
9_fastcards_2447.png;There are 9 things;There are 10 things;0,23803145;1,23447847366333;False
8_fastcards_2379.png;There are 8 things;There are 9 things;0,26586437;1,2117223739624023;False
3_fastcards_2140.png;There are 3 things;There are 4 things;0,262025;1,2148869037628174;False
3_dots_1165.png;There are 3 things;There are 3 things;0,2453511;1,2285348176956177;True
9_dots_1463.png;There are 9 things;There are 8 things;0,23552729;1,236505389213562;False
7_fastcards_2317.png;There are 7 things;There are 8 things;0,23845717;1,2341336011886597;False
6_dots_1313.png;There are 6 things;There are 4 things;0,25689474;1,2191025018692017;False
1_dots_1091.png;There are 1 things;There are 1 things;0,23223168;1,2391678094863892;True
10_fastcards_2464.png;There are 10 things;There are 9 things;0,2505235;1,2243174314498901;False
10_dots_1030.png;There are 10 things;There are 8 things;0,22518343;1,2448426485061646;False
6_dots_1329.png;There are 6 things;There are 6 things;0,24978203;1,224922776222229;True
6_dots_1336.png;There are 6 things;There are 5 things;0,24804643;1,2263388633728027;False
7_fastcards_2331.png;There are 7 things;There are 8 things;0,23590839;1,2361971139907837;False
2_fastcards_2065.png;There are 2 things;There are 3 things;0,24502961;1,2287964820861816;False
8_dots_1429.png;There are 8 things;There are 6 things;0,24035579;1,2325941324234009;False
2_fastcards_2081.png;There are 2 things;There are 3 things;0,25844207;1,2178324460983276;False
4_dots_1222.png;There are 4 things;There are 4 things;0,2690037;1,2091288566589355;True
9_dots_1456.png;There are 9 things;There are 6 things;0,2395975;1,233209252357483;False
2_fastcards_2085.png;There are 2 things;There are 4 things;0,25573027;1,2200572490692139;False
9_fastcards_2429.png;There are 9 things;There are 10 things;0,24711461;1,2270984649658203;False
10_fastcards_2455.png;There are 10 things;There are 9 things;0,24079797;1,232235312461853;False
7_dots_1388.png;There are 7 things;There are 6 things;0,24607697;1,2279438972473145;False
5_dots_1258.png;There are 5 things;There are 4 things;0,2739633;1,2050200700759888;False
8_dots_1449.png;There are 8 things;There are 5 things;0,24541771;1,228480577468872;False
1_dots_1098.png;There are 1 things;There are 1 things;0,22505188;1,2449482679367065;True
5_dots_1286.png;There are 5 things;There are 4 things;0,2662928;1,2113687992095947;False
6_fastcards_2286.png;There are 6 things;There are 6 things;0,28691489;1,1942237615585327;True
5_fastcards_2249.png;There are 5 things;There are 6 things;0,26443934;1,2128978967666626;False
10_dots_1008.png;There are 10 things;There are 8 things;0,23971467;1,233114242553711;False
8_fastcards_2355.png;There are 8 things;There are 8 things;0,2364668;1,2357453107833862;True
9_fastcards_2411.png;There are 9 things;There are 10 things;0,26145118;1,2153589725494385;False
6_fastcards_2288.png;There are 6 things;There are 8 things;0,27395934;1,2050234079360962;False
10_dots_1036.png;There are 10 things;There are 8 things;0,23320946;1,2383785247802734;False
9_fastcards_2410.png;There are 9 things;There are 9 things;0,24712703;1,227088212966919;True
5_dots_1267.png;There are 5 things;There are 4 things;0,26309913;1,2140023708343506;False
1_fastcards_2024.png;There are 1 things;There are 1 things;0,22964025;1,2412573099136353;True
8_dots_1412.png;There are 8 things;There are 8 things;0,24650562;1,2275948524475098;True
9_dots_1490.png;There are 9 things;There are 8 things;0,23924607;1,2334942817687988;False
2_fastcards_2057.png;There are 2 things;There are 3 things;0,24845608;1,2260048389434814;False
8_dots_1407.png;There are 8 things;There are 8 things;0,24869053;1,2258137464523315;True
8_dots_1448.png;There are 8 things;There are 6 things;0,2408031;1,2322311401367188;False
8_dots_1401.png;There are 8 things;There are 6 things;0,24383914;1,2297648191452026;False
5_dots_1270.png;There are 5 things;There are 4 things;0,2690411;1,2090978622436523;False
8_fastcards_2353.png;There are 8 things;There are 9 things;0,22535038;1,2447084188461304;False
6_dots_1348.png;There are 6 things;There are 5 things;0,26056042;1,2160917520523071;False
5_fastcards_2203.png;There are 5 things;There are 8 things;0,25892377;1,2174369096755981;False
5_dots_1272.png;There are 5 things;There are 5 things;0,263825;1,2134042978286743;True
3_fastcards_2124.png;There are 3 things;There are 5 things;0,27129123;1,20723557472229;False
1_fastcards_2016.png;There are 1 things;There are 1 things;0,2069575;1,2593986988067627;True
6_fastcards_2251.png;There are 6 things;There are 6 things;0,24798474;1,2263891696929932;True
10_fastcards_2478.png;There are 10 things;There are 9 things;0,24090043;1,2321522235870361;False
10_dots_1032.png;There are 10 things;There are 8 things;0,24398872;1,2296433448791504;False
3_fastcards_2145.png;There are 3 things;There are 4 things;0,30378127;1,1800159215927124;False
6_fastcards_2280.png;There are 6 things;There are 8 things;0,25275853;1,2224905490875244;False
9_dots_1459.png;There are 9 things;There are 8 things;0,24799761;1,2263787984848022;False
4_fastcards_2186.png;There are 4 things;There are 5 things;0,28142315;1,198813557624817;False
2_dots_1147.png;There are 2 things;There are 2 things;0,24007827;1,2328191995620728;True
7_fastcards_2326.png;There are 7 things;There are 8 things;0,22000721;1,248993992805481;False
7_dots_1383.png;There are 7 things;There are 6 things;0,24731642;1,2269340753555298;False
7_dots_1373.png;There are 7 things;There are 5 things;0,24939324;1,2252402305603027;False
8_fastcards_2356.png;There are 8 things;There are 9 things;0,23448014;1,2373517751693726;False
9_dots_1480.png;There are 9 things;There are 8 things;0,24378589;1,2298082113265991;False
9_dots_1450.png;There are 9 things;There are 8 things;0,23398817;1,237749457359314;False
5_dots_1254.png;There are 5 things;There are 4 things;0,2544899;1,2210733890533447;False
2_fastcards_2082.png;There are 2 things;There are 4 things;0,274291;1,2047481536865234;False
1_fastcards_2009.png;There are 1 things;There are 1 things;0,19290711;1,2705061435699463;True
3_fastcards_2136.png;There are 3 things;There are 5 things;0,21210259;1,255306601524353;False
7_fastcards_2320.png;There are 7 things;There are 8 things;0,24136803;1,231772780418396;False
4_dots_1205.png;There are 4 things;There are 3 things;0,27629337;1,2030850648880005;False
7_dots_1376.png;There are 7 things;There are 5 things;0,24570242;1,2282487154006958;False
7_fastcards_2341.png;There are 7 things;There are 8 things;0,23944302;1,2333344221115112;False
1_dots_1082.png;There are 1 things;There are 1 things;0,24051796;1,2324626445770264;True
6_dots_1304.png;There are 6 things;There are 5 things;0,25085407;1,2240474224090576;False
3_dots_1194.png;There are 3 things;There are 3 things;0,2689648;1,2091611623764038;True
5_dots_1282.png;There are 5 things;There are 4 things;0,25606164;1,2197855710983276;False
4_dots_1226.png;There are 4 things;There are 4 things;0,25479677;1,2208220958709717;True
6_dots_1300.png;There are 6 things;There are 4 things;0,24371007;1,2298699617385864;False
5_fastcards_2205.png;There are 5 things;There are 5 things;0,24314964;1,23032546043396;True
9_fastcards_2440.png;There are 9 things;There are 10 things;0,24370943;1,229870319366455;False
6_fastcards_2266.png;There are 6 things;There are 6 things;0,257565;1,218552589416504;True
6_fastcards_2278.png;There are 6 things;There are 8 things;0,24399605;1,2296373844146729;False
2_fastcards_2088.png;There are 2 things;There are 2 things;0,25171524;1,2233434915542603;True
9_dots_1477.png;There are 9 things;There are 6 things;0,23683071;1,2354507446289062;False
8_fastcards_2398.png;There are 8 things;There are 8 things;0,26064914;1,2160189151763916;True
10_dots_1000.png;There are 10 things;There are 8 things;0,24080607;1,2322288751602173;False
2_dots_1102.png;There are 2 things;There are 2 things;0,2504202;1,224401831626892;True
1_fastcards_2011.png;There are 1 things;There are 1 things;0,21346775;1,254218578338623;True
10_dots_1035.png;There are 10 things;There are 8 things;0,23580968;1,2362769842147827;False
9_dots_1481.png;There are 9 things;There are 8 things;0,23718052;1,2351676225662231;False
9_dots_1452.png;There are 9 things;There are 8 things;0,24087363;1,232174038887024;False
3_fastcards_2138.png;There are 3 things;There are 4 things;0,28398967;1,1966707706451416;False
5_fastcards_2221.png;There are 5 things;There are 8 things;0,2720123;1,2066380977630615;False
9_fastcards_2443.png;There are 9 things;There are 10 things;0,24673481;1,2274080514907837;False
3_dots_1162.png;There are 3 things;There are 3 things;0,27212906;1,2065412998199463;True
2_fastcards_2094.png;There are 2 things;There are 3 things;0,22695485;1,2434189319610596;False
1_dots_1050.png;There are 1 things;There are 1 things;0,22858793;1,2421047687530518;True
5_dots_1269.png;There are 5 things;There are 4 things;0,2556513;1,2201218605041504;False
8_fastcards_2361.png;There are 8 things;There are 8 things;0,23094311;1,2402071952819824;True
5_dots_1281.png;There are 5 things;There are 4 things;0,26538375;1,2121191024780273;False
8_fastcards_2357.png;There are 8 things;There are 8 things;0,25165;1,2233970165252686;True
6_dots_1332.png;There are 6 things;There are 4 things;0,23777445;1,2346867322921753;False
4_dots_1223.png;There are 4 things;There are 4 things;0,2623913;1,2145851850509644;True
9_dots_1483.png;There are 9 things;There are 7 things;0,24016422;1,2327497005462646;False
3_dots_1155.png;There are 3 things;There are 3 things;0,25262204;1,2226022481918335;True
2_fastcards_2060.png;There are 2 things;There are 3 things;0,27734542;1,2022101879119873;False
10_fastcards_2485.png;There are 10 things;There are 10 things;0,24225464;1,2310527563095093;True
10_dots_1006.png;There are 10 things;There are 8 things;0,23738863;1,234999179840088;False
8_dots_1439.png;There are 8 things;There are 6 things;0,24084075;1,2322006225585938;False
5_fastcards_2216.png;There are 5 things;There are 5 things;0,2780747;1,2016034126281738;True
8_dots_1415.png;There are 8 things;There are 5 things;0,24241078;1,2309257984161377;False
4_dots_1240.png;There are 4 things;There are 4 things;0,28055453;1,1995378732681274;True
4_dots_1238.png;There are 4 things;There are 4 things;0,26907054;1,209073543548584;True
3_fastcards_2121.png;There are 3 things;There are 5 things;0,28194565;1,1983774900436401;False
8_fastcards_2383.png;There are 8 things;There are 9 things;0,25632203;1,2195719480514526;False
5_fastcards_2235.png;There are 5 things;There are 6 things;0,24773607;1,226591944694519;False
1_fastcards_2002.png;There are 1 things;There are 1 things;0,20995489;1,2570163011550903;True
10_fastcards_2461.png;There are 10 things;There are 9 things;0,25606912;1,219779372215271;False
7_fastcards_2307.png;There are 7 things;There are 8 things;0,24122499;1,2318888902664185;False
9_fastcards_2418.png;There are 9 things;There are 9 things;0,23204416;1,2393189668655396;True
2_dots_1124.png;There are 2 things;There are 2 things;0,25196987;1,2231354713439941;True
8_fastcards_2372.png;There are 8 things;There are 9 things;0,2471939;1,2270338535308838;False
7_fastcards_2345.png;There are 7 things;There are 8 things;0,25538;1,2203441858291626;False
2_fastcards_2095.png;There are 2 things;There are 4 things;0,24734846;1,2269079685211182;False
4_dots_1213.png;There are 4 things;There are 4 things;0,2691236;1,2090296745300293;True
3_fastcards_2134.png;There are 3 things;There are 4 things;0,3093145;1,1753172874450684;False
10_dots_1014.png;There are 10 things;There are 8 things;0,24162072;1,231567621231079;False
1_fastcards_2019.png;There are 1 things;There are 1 things;0,21072872;1,2564005851745605;True
5_dots_1293.png;There are 5 things;There are 4 things;0,26036006;1,2162566184997559;False
4_fastcards_2173.png;There are 4 things;There are 4 things;0,28956866;1,1919995546340942;True
6_dots_1301.png;There are 6 things;There are 5 things;0,25499377;1,22066068649292;False
4_dots_1224.png;There are 4 things;There are 3 things;0,24038036;1,2325743436813354;False
10_fastcards_2466.png;There are 10 things;There are 10 things;0,24802312;1,2263579368591309;True
2_fastcards_2083.png;There are 2 things;There are 4 things;0,26546705;1,2120503187179565;False
5_dots_1298.png;There are 5 things;There are 4 things;0,25952163;1,2169456481933594;False
6_dots_1319.png;There are 6 things;There are 4 things;0,2527384;1,2225069999694824;False
2_fastcards_2077.png;There are 2 things;There are 3 things;0,27528375;1,2039237022399902;False
5_fastcards_2206.png;There are 5 things;There are 5 things;0,26017;1,2164126634597778;True
9_dots_1487.png;There are 9 things;There are 8 things;0,23791793;1,2345705032348633;False
1_fastcards_2047.png;There are 1 things;There are 1 things;0,18949592;1,2731881141662598;True
10_dots_1041.png;There are 10 things;There are 8 things;0,24441001;1,2293007373809814;False
10_dots_1011.png;There are 10 things;There are 8 things;0,24411905;1,2295373678207397;False
1_dots_1090.png;There are 1 things;There are 1 things;0,22833008;1,2423123121261597;True
10_dots_1039.png;There are 10 things;There are 8 things;0,23668906;1,235565423965454;False
10_fastcards_2495.png;There are 10 things;There are 10 things;0,24131498;1,2318156957626343;True
10_fastcards_2496.png;There are 10 things;There are 10 things;0,24582177;1,228151559829712;True
6_dots_1340.png;There are 6 things;There are 4 things;0,25503987;1,2206228971481323;False
1_dots_1051.png;There are 1 things;There are 1 things;0,22786699;1,242685079574585;True
1_dots_1059.png;There are 1 things;There are 1 things;0,22779793;1,2427406311035156;True
3_dots_1158.png;There are 3 things;There are 3 things;0,26740372;1,210451364517212;True
2_dots_1129.png;There are 2 things;There are 3 things;0,24773897;1,226589560508728;False
10_fastcards_2492.png;There are 10 things;There are 9 things;0,2396428;1,2331725358963013;False
8_dots_1443.png;There are 8 things;There are 7 things;0,24086002;1,2321851253509521;False
3_dots_1170.png;There are 3 things;There are 3 things;0,2468791;1,227290391921997;True
7_dots_1351.png;There are 7 things;There are 5 things;0,2465438;1,227563500404358;False
6_dots_1333.png;There are 6 things;There are 5 things;0,25454605;1,2210273742675781;False
6_dots_1334.png;There are 6 things;There are 4 things;0,24388683;1,2297261953353882;False
7_dots_1375.png;There are 7 things;There are 6 things;0,24926023;1,2253488302230835;False
7_dots_1394.png;There are 7 things;There are 6 things;0,23737082;1,235013484954834;False
10_fastcards_2490.png;There are 10 things;There are 9 things;0,24357122;1,2299827337265015;False
9_dots_1464.png;There are 9 things;There are 8 things;0,2440837;1,2295660972595215;False
8_fastcards_2392.png;There are 8 things;There are 10 things;0,24075717;1,2322685718536377;False
1_fastcards_2004.png;There are 1 things;There are 2 things;0,18923695;1,273391604423523;False
3_fastcards_2100.png;There are 3 things;There are 4 things;0,26366305;1,2135378122329712;False
3_fastcards_2128.png;There are 3 things;There are 5 things;0,24928099;1,2253317832946777;False
3_fastcards_2110.png;There are 3 things;There are 4 things;0,2741404;1,2048732042312622;False
10_fastcards_2494.png;There are 10 things;There are 10 things;0,2533009;1,2220466136932373;True
8_dots_1424.png;There are 8 things;There are 8 things;0,24308977;1,2303740978240967;True
2_fastcards_2061.png;There are 2 things;There are 3 things;0,24846835;1,2259949445724487;False
1_fastcards_2020.png;There are 1 things;There are 2 things;0,1990688;1,265647053718567;False
8_dots_1419.png;There are 8 things;There are 8 things;0,24323753;1,230254054069519;True
7_dots_1377.png;There are 7 things;There are 6 things;0,2494244;1,2252148389816284;False
5_dots_1252.png;There are 5 things;There are 4 things;0,2639887;1,2132694721221924;False
7_fastcards_2335.png;There are 7 things;There are 8 things;0,27135783;1,2071802616119385;False
2_dots_1117.png;There are 2 things;There are 2 things;0,23598629;1,2361340522766113;True
5_fastcards_2215.png;There are 5 things;There are 6 things;0,22816598;1,242444396018982;False
4_dots_1203.png;There are 4 things;There are 3 things;0,27356875;1,2053475379943848;False
4_dots_1219.png;There are 4 things;There are 4 things;0,2478917;1,226465106010437;True
5_fastcards_2232.png;There are 5 things;There are 7 things;0,23977761;1,2330632209777832;False
5_fastcards_2219.png;There are 5 things;There are 5 things;0,2524317;1,2227576971054077;True
7_fastcards_2333.png;There are 7 things;There are 8 things;0,24719995;1,2270289659500122;False
5_dots_1262.png;There are 5 things;There are 4 things;0,2701758;1,20815908908844;False
6_dots_1326.png;There are 6 things;There are 6 things;0,24457192;1,2291687726974487;True
7_dots_1399.png;There are 7 things;There are 5 things;0,24284971;1,2305692434310913;False
5_dots_1266.png;There are 5 things;There are 4 things;0,27140984;1,2071372270584106;False
6_dots_1311.png;There are 6 things;There are 4 things;0,25647157;1,2194494009017944;False
6_dots_1346.png;There are 6 things;There are 5 things;0,24657592;1,2275372743606567;False
9_dots_1496.png;There are 9 things;There are 8 things;0,23572999;1,2363413572311401;False
10_fastcards_2457.png;There are 10 things;There are 9 things;0,26061204;1,216049313545227;False
9_fastcards_2401.png;There are 9 things;There are 10 things;0,2349709;1,236955165863037;False
1_fastcards_2003.png;There are 1 things;There are 1 things;0,2082479;1,2583736181259155;True
3_dots_1197.png;There are 3 things;There are 2 things;0,24313693;1,2303358316421509;False
10_fastcards_2477.png;There are 10 things;There are 10 things;0,24996537;1,2247731685638428;True
10_fastcards_2489.png;There are 10 things;There are 10 things;0,23570463;1,2363617420196533;True
5_fastcards_2242.png;There are 5 things;There are 7 things;0,25743252;1,2186611890792847;False
3_dots_1174.png;There are 3 things;There are 3 things;0,2509559;1,2239640951156616;True
6_dots_1303.png;There are 6 things;There are 5 things;0,24358469;1,2299716472625732;False
5_dots_1284.png;There are 5 things;There are 5 things;0,25200397;1,2231075763702393;True
1_fastcards_2033.png;There are 1 things;There are 1 things;0,21046701;1,2566088438034058;True
7_fastcards_2329.png;There are 7 things;There are 8 things;0,25742394;1,2186682224273682;False
9_fastcards_2441.png;There are 9 things;There are 9 things;0,23860863;1,2340106964111328;True
4_dots_1218.png;There are 4 things;There are 4 things;0,27374175;1,205203890800476;True
4_dots_1244.png;There are 4 things;There are 4 things;0,26418808;1,2131049633026123;True
10_dots_1003.png;There are 10 things;There are 8 things;0,2393164;1,233437180519104;False
5_fastcards_2246.png;There are 5 things;There are 5 things;0,28594732;1,1950335502624512;True
1_dots_1070.png;There are 1 things;There are 1 things;0,22330019;1,2463546991348267;True
